customer_id,signup_date,tenure_days,subscription_tier,monthly_reoccuring_revenue,company_size,industry,logins_30d,session_duration_avg,features_used,power_feature_usage,days_since_last_login,support_tickets_30d,ticket_sentiment,net_promoter_score,payment_failures,usage_vs_plan,churned,engagement_score,activity_recency,usage_efficiency,power_user_score,engagement_velocity,health_score,dormancy_risk,low_engagement_risk,support_risk,payment_risk,sentiment_risk,high_risk_flag,lifecycle_stage,support_intensity,support_quality_score,net_promoter_score_category,satisfaction_index,usage_category,value_realization,revenue_risk_score,estimated_ltv,engagement_tenure,usage_satisfaction,login_feature_interaction,subscription_tier_numeric,subscription_tier_engagement,tenure_segment,tenure_velocity,recently_active,stale_account,subscription_tier_encoded,size_encoded,industry_encoded,lifecycle_encoded,net_promoter_score_category_encoded,usage_category_encoded
cust_01348,2024-12-05,270,free,0,11-50,retail,13,33.2,7,0,1,0,0.69,10,0,0.72,0,12.64,0.5,0.5,0.0,0.2925897382416347,49.80503626509385,0,0,0,0,0,0,mature,0.0,92.25,promoter,93.8,high,9.1008,0.0,0.0,70.81078189591942,0.6083999999999999,91,0,0.0,6-12mo,0.04664206642066421,1,0,1,1,3,2,2,0
cust_01349,2025-03-06,179,basic,49,51-200,other,24,10.8,11,2,0,1,0.89,8,0,0.91,0,13.06,1.0,0.44,6.889952153110047,-0.2759344851525105,60.730134898178775,0,0,0,0,0,0,growing,0.14354066985645933,90.07296650717704,passive,85.80000000000001,high,11.8846,9.621116949946199,1176.0,67.82001647262615,0.8599500000000001,264,1,13.06,3-6mo,0.07255555555555555,1,0,0,3,2,0,1,0
cust_01350,2024-02-28,551,premium,199,11-50,finance,10,85.0,8,2,0,0,0.71,10,0,0.62,0,22.799999999999997,1.0,0.7272727272727273,1.0327022375215147,0.22021889767346914,52.57253915434583,0,0,0,0,0,0,loyal,0.0,92.75,promoter,94.19999999999999,high,14.135999999999997,47.1903235414259,4776.0,143.94889545511774,0.5301,80,2,45.599999999999994,1-2yr,0.041304347826086954,1,0,2,1,0,1,2,0
cust_01351,2024-03-20,530,basic,49,51-200,tech,17,15.8,3,4,1,0,0.23,8,0,0.6,0,9.96,0.5,0.16666666666666666,3.642857142857143,0.04720524514343605,42.281908301119834,0,0,0,0,0,0,loyal,0.0,80.75,passive,72.6,medium,5.976,14.140932466225639,1176.0,62.49662973156972,0.369,51,1,9.96,1-2yr,0.018757062146892656,1,0,0,3,4,1,1,2
cust_01352,2024-06-18,440,free,0,1-10,retail,2,12.6,2,0,1,0,0.56,7,1,0.47,1,3.7199999999999998,0.5,0.6666666666666666,0.0,-0.1157014788914578,27.094034192802773,0,1,0,1,0,1,loyal,0.0,89.0,passive,73.2,medium,1.7483999999999997,0.0,0.0,22.651246936662265,0.3666,4,0,0.0,1-2yr,0.008435374149659863,1,0,1,0,3,1,1,2
cust_01353,2024-06-01,457,premium,199,11-50,tech,1,5.0,3,1,5,0,0.34,8,0,0.36,1,2.4000000000000004,0.16666666666666666,1.5,0.061601642710472276,-0.28498394254386145,26.116990794245407,0,1,0,0,0,1,loyal,0.0,83.5,passive,74.8,medium,0.8640000000000001,173.0135941597258,3343.2,14.704486041874047,0.2412,3,2,4.800000000000001,1-2yr,0.005240174672489084,1,0,2,1,4,1,1,2
cust_01354,2025-04-09,145,free,0,200+,finance,1,5.0,3,0,4,0,0.64,10,0,0.1,1,2.2,0.2,1.5,0.0,-0.4943213462113105,31.366990794245407,0,1,0,0,0,1,growing,0.0,91.0,promoter,92.80000000000001,low,0.22000000000000003,0.0,0.0,10.96393456775834,0.08200000000000002,3,0,0.0,3-6mo,0.015068493150684932,1,0,1,2,0,0,2,1
cust_01355,2025-07-29,34,premium,199,11-50,other,8,37.8,13,0,2,0,0.46,8,0,0.61,0,13.86,0.3333333333333333,1.4444444444444444,0.0,0.22405394284899632,45.71905910014745,0,0,0,0,0,0,onboarding,0.0,86.5,passive,77.2,high,8.4546,54.0095361953533,4776.0,49.277124132243266,0.4453,104,2,27.72,1-2mo,0.39599999999999996,1,0,2,1,2,4,1,0
cust_01356,2024-08-11,386,basic,49,200+,other,22,77.8,9,3,1,0,0.73,7,0,0.52,0,25.46,0.5,0.391304347826087,4.759615384615384,0.2404211184067551,60.43215936715419,0,0,0,0,0,0,loyal,0.0,93.25,passive,76.6,medium,13.2392,9.694120955047223,1176.0,151.70149268453827,0.44980000000000003,198,1,25.46,1-2yr,0.06578811369509044,1,0,0,2,2,1,1,2
cust_01357,2025-07-14,49,basic,49,11-50,retail,13,90.6,6,1,4,1,0.77,10,0,0.93,0,24.02,0.2,0.42857142857142855,4.936708860759493,-0.04696744387592675,54.7966992786833,0,0,0,0,0,0,onboarding,0.379746835443038,75.2626582278481,promoter,95.39999999999999,high,22.3386,11.07480867672259,1176.0,93.96679259038406,0.8230500000000001,78,1,24.02,1-2mo,0.4804,1,0,0,1,3,4,2,0
cust_01358,2024-06-08,450,free,0,51-200,healthcare,20,26.3,4,0,3,0,0.71,10,0,0.54,0,12.46,0.25,0.19047619047619047,0.0,-0.13390332165896904,53.713893316861274,0,0,0,0,0,0,loyal,0.0,92.75,promoter,94.19999999999999,medium,6.728400000000001,0.0,0.0,76.14888305020338,0.4617,80,0,0.0,1-2yr,0.02762749445676275,1,0,1,3,1,1,2,2
cust_01359,2024-07-01,427,free,0,1-10,tech,0,11.4,3,0,20,1,-0.24,3,0,0.4,1,3.18,0.047619047619047616,3.0,0.0,-0.3969472004945883,13.85360857609692,1,1,0,0,1,1,loyal,0.06564551422319476,65.71772428884026,detractor,33.2,medium,1.2720000000000002,0.0,0.0,19.268011761950113,0.15200000000000002,0,0,0.0,1-2yr,0.007429906542056075,0,0,1,0,4,1,0,2
cust_01360,2025-01-18,226,free,0,1-10,tech,18,36.9,11,0,5,1,0.51,8,0,0.83,0,16.08,0.16666666666666666,0.5789473684210527,0.0,0.24741800737001457,54.27243553979197,0,0,0,0,0,0,mature,0.1171875,81.890625,passive,78.2,high,13.346399999999997,0.0,0.0,87.23319628110094,0.6266499999999999,198,0,0.0,6-12mo,0.07083700440528634,1,0,1,0,4,2,1,0
cust_01361,2024-01-13,597,free,0,200+,finance,8,42.5,14,0,9,1,0.44,8,0,0.86,0,15.1,0.1,1.5555555555555556,0.0,-0.17360268659660005,46.86942175108596,0,0,0,0,0,0,loyal,0.04784688995215311,83.60765550239235,passive,76.8,high,12.985999999999999,0.0,0.0,96.54322038465453,0.6192,112,0,0.0,1-2yr,0.025250836120401337,0,0,1,2,0,1,1,0
cust_01362,2025-04-24,130,basic,49,11-50,retail,2,8.8,1,0,12,3,-0.02,1,1,0.26,1,2.66,0.07692307692307693,0.3333333333333333,0.0,-0.32002253029245614,12.526164667437133,0,1,0,1,1,1,growing,0.5625,46.375,detractor,25.6,low,0.6916000000000001,45.9310896564779,823.1999999999999,12.968024879715063,0.1274,2,1,2.66,3-6mo,0.020305343511450382,0,0,0,1,3,0,0,1
cust_01363,2024-12-08,267,free,0,11-50,other,14,61.7,5,0,9,0,0.49,7,0,0.51,0,18.040000000000003,0.1,0.3333333333333333,0.0,0.07893613205551232,45.67818814011876,0,0,0,0,0,0,mature,0.0,87.25,passive,71.8,medium,9.200400000000002,0.0,0.0,100.86140512841587,0.37995,70,0,0.0,6-12mo,0.0673134328358209,0,0,1,1,2,2,1,2
cust_01364,2024-12-15,260,basic,49,51-200,tech,15,10.0,5,0,0,0,0.75,10,0,0.95,0,8.0,1.0,0.3125,0.0,0.13986781344916857,48.38941637109951,0,0,0,0,0,0,mature,0.0,93.75,promoter,95.0,high,7.6,12.644592989080621,1176.0,44.51616325858155,0.8312499999999999,75,1,8.0,6-12mo,0.03065134099616858,1,0,0,3,4,2,2,0
cust_01365,2024-04-04,515,basic,49,200+,finance,15,15.8,7,2,0,1,0.72,9,0,0.45,0,10.16,1.0,0.4375,1.6513761467889907,-0.2210593889236441,48.93516917068505,0,0,0,0,0,0,loyal,0.055045871559633024,90.24770642201835,promoter,88.4,medium,4.572,12.510883553182161,1176.0,63.460444737292676,0.387,105,1,10.16,1-2yr,0.019689922480620157,1,0,0,2,0,1,2,2
cust_01366,2025-01-18,226,basic,49,11-50,healthcare,12,66.6,8,5,0,0,0.43,7,0,0.6,0,20.32,1.0,0.6153846153846154,7.03125,0.12949497880925312,46.286013031522735,0,0,0,0,0,0,mature,0.0,85.75,passive,70.6,medium,12.192,13.15992680727693,1176.0,110.23498435522211,0.429,96,1,20.32,6-12mo,0.08951541850220264,1,0,0,1,1,2,1,2
cust_01367,2024-01-27,583,free,0,200+,tech,2,5.0,1,0,32,0,0.41,9,0,0.5,1,1.9,0.030303030303030304,0.3333333333333333,0.0,-0.2228364355900929,27.4028603594628,1,1,0,0,0,1,loyal,0.0,85.25,promoter,82.2,medium,0.95,0.0,0.0,12.102811867373632,0.3525,2,0,0.0,1-2yr,0.0032534246575342462,0,1,1,2,4,1,2,2
cust_01368,2024-03-07,543,basic,49,1-10,tech,24,25.7,10,0,3,1,0.55,9,0,0.51,0,15.34,0.25,0.4,0.0,-0.1921901346778548,60.176289204160526,0,0,0,0,0,0,loyal,0.05235602094240837,86.13219895287958,promoter,85.00000000000001,medium,7.8234,9.756809144980672,1176.0,96.62588144677015,0.39525000000000005,240,1,15.34,1-2yr,0.028198529411764706,1,0,0,0,4,1,2,2
cust_01369,2025-01-29,215,basic,49,1-10,finance,15,38.6,8,3,5,1,0.51,9,0,0.49,0,15.22,0.16666666666666666,0.5,5.5102040816326525,-0.1574740050456734,50.31956023592237,0,0,0,0,0,0,mature,0.12244897959183672,81.62755102040816,promoter,84.2,medium,7.4578,12.17170774219902,1176.0,81.811737364953,0.36995,120,1,15.22,6-12mo,0.07046296296296296,1,0,0,0,0,2,2,2
cust_01370,2024-12-27,248,basic,49,51-200,healthcare,17,57.2,10,2,2,1,0.4,10,0,0.84,0,19.939999999999998,0.3333333333333333,0.5555555555555556,3.6690647482014387,0.28283705642498375,56.43854859921093,0,0,0,0,0,0,mature,0.1079136690647482,79.60431654676259,promoter,87.99999999999999,high,16.749599999999997,10.672555593193321,1176.0,110.01801075550625,0.588,170,1,19.939999999999998,6-12mo,0.08008032128514056,1,0,0,3,1,2,2,0
cust_01371,2024-05-01,488,premium,199,11-50,finance,14,20.4,14,1,15,1,0.42,8,0,0.83,0,12.68,0.0625,0.9333333333333333,0.8108108108108109,-0.19141382837430612,50.69375722312996,1,0,0,0,0,1,loyal,0.05791505791505792,82.6042471042471,passive,76.4,high,10.5244,148.5597115629857,3343.2,78.51915636654138,0.5892999999999999,196,2,25.36,1-2yr,0.02593047034764826,0,0,2,1,0,1,1,0
cust_01372,2024-12-12,263,basic,49,1-10,tech,17,14.7,10,2,0,0,0.37,8,0,0.58,0,11.44,1.0,0.5555555555555556,3.4812286689419794,0.21263105602174748,49.318039891603235,0,0,0,0,0,0,mature,0.0,84.25,passive,75.4,medium,6.635199999999999,12.417080226557207,1176.0,63.78885773999385,0.3973,170,1,11.44,6-12mo,0.043333333333333335,1,0,0,0,4,2,1,2
cust_01373,2024-07-07,421,premium,199,51-200,finance,2,6.2,3,0,9,5,-0.24,5,0,0.24,1,2.74,0.1,1.0,0.0,-0.20673584874528014,18.376981628342566,0,1,1,0,1,1,loyal,0.3325942350332594,52.370288248337026,detractor,45.2,low,0.6576000000000001,180.71490327979916,3343.2,16.563314560458675,0.0912,6,2,5.48,1-2yr,0.006492890995260664,0,0,2,3,0,1,0,1
cust_01374,2025-02-16,197,basic,49,1-10,tech,16,15.9,9,2,10,1,0.42,10,0,0.84,0,11.08,0.09090909090909091,0.5294117647058824,4.229074889867841,-0.15166135535809377,50.933465508309084,0,0,0,0,0,0,mature,0.13215859030837004,78.8920704845815,promoter,88.39999999999999,high,9.3072,12.021300950464274,1176.0,58.59399870009545,0.5963999999999999,144,1,11.08,6-12mo,0.05595959595959596,0,0,0,0,4,2,2,0
cust_01375,2024-01-26,584,free,0,200+,other,0,5.0,1,0,9,0,0.85,7,0,0.56,1,1.3,0.1,1.0,0.0,-0.10183139482981754,25.702860359462797,0,1,0,0,0,1,loyal,0.0,96.25,passive,79.0,medium,0.7280000000000001,0.0,0.0,8.283095401401415,0.5180000000000001,0,0,0.0,1-2yr,0.0022222222222222222,0,0,1,2,2,1,1,2
cust_01376,2023-10-17,685,free,0,1-10,tech,14,114.4,11,0,0,1,0.35,7,0,0.7,0,30.380000000000003,1.0,0.7333333333333333,0.0,-0.032816846998400706,54.67601024190013,0,0,0,0,0,0,loyal,0.04195804195804196,81.6520979020979,passive,69.0,high,21.266000000000002,0.0,0.0,198.4080623303124,0.4725,154,0,0.0,1-2yr,0.04428571428571429,1,0,1,0,4,1,1,0
cust_01377,2025-05-10,114,basic,49,11-50,retail,14,47.9,8,1,2,4,0.71,8,0,0.88,0,16.38,0.3333333333333333,0.5333333333333333,2.916666666666667,0.008890412357814114,50.17198920017535,0,0,1,0,0,1,growing,0.8333333333333334,51.08333333333333,passive,82.2,high,14.414399999999999,36.70786264595704,823.1999999999999,77.72198826259003,0.7524,112,1,16.38,3-6mo,0.14243478260869563,1,0,0,1,3,0,1,0
cust_01378,2023-10-11,691,free,0,200+,healthcare,14,39.1,8,0,0,0,0.57,10,0,0.75,0,14.42,1.0,0.5333333333333333,0.0,-0.08445997836014059,51.31538975012951,0,0,0,0,0,0,loyal,0.0,89.25,promoter,91.39999999999999,high,10.815,0.0,0.0,94.30082948000678,0.5887499999999999,112,0,0.0,1-2yr,0.02083815028901734,1,0,1,2,1,1,2,0
cust_01379,2025-07-20,43,free,0,1-10,tech,14,10.0,12,0,4,0,0.55,8,0,0.9,0,9.8,0.2,0.8,0.0,0.055770510860956454,48.97637289283864,0,0,0,0,0,0,onboarding,0.0,88.75,passive,79.0,high,8.82,0.0,0.0,37.08505841239896,0.6975,168,0,0.0,1-2mo,0.22272727272727275,1,0,1,0,4,4,1,0
cust_01380,2025-04-17,137,basic,49,1-10,retail,18,17.2,13,0,2,1,0.67,9,0,0.92,0,12.739999999999998,0.3333333333333333,0.6842105263157895,0.0,-0.20188567644898633,56.905883114812895,0,0,0,0,0,0,growing,0.17964071856287425,82.7679640718563,promoter,87.4,high,11.720799999999999,10.558058636870841,1176.0,62.773211948902784,0.7682,234,1,12.739999999999998,3-6mo,0.09231884057971014,1,0,0,0,3,0,2,0
cust_01381,2024-03-17,533,free,0,11-50,healthcare,13,68.5,11,0,3,0,0.83,7,0,0.75,0,20.9,0.25,0.7857142857142857,0.0,-0.06535107800894357,53.068860837683815,0,0,0,0,0,0,loyal,0.0,95.75,passive,78.60000000000001,high,15.674999999999999,0.0,0.0,131.26027303426807,0.68625,143,0,0.0,1-2yr,0.03913857677902621,1,0,1,1,1,1,1,0
cust_01382,2025-03-01,184,free,0,51-200,finance,9,36.9,6,0,2,2,0.55,8,0,0.93,0,11.879999999999999,0.3333333333333333,0.6,0.0,0.2816473934011725,41.22460945283545,0,0,0,0,0,0,mature,0.2803738317757009,74.73130841121495,passive,79.0,high,11.048399999999999,0.0,0.0,62.01782720193049,0.7207500000000001,54,0,0.0,6-12mo,0.0642162162162162,1,0,1,3,0,2,1,0
cust_01383,2023-10-20,682,basic,49,1-10,tech,17,76.4,10,2,2,1,0.8,10,0,0.66,0,23.78,0.3333333333333333,0.5555555555555556,1.4325842696629212,-0.14511994037932346,61.19840194476548,0,0,0,0,0,0,loyal,0.042134831460674156,92.8932584269663,promoter,96.0,high,15.6948,9.506391523532457,1176.0,155.2000477605934,0.5940000000000001,170,1,23.78,1-2yr,0.03481698389458272,1,0,0,0,4,1,2,0
cust_01384,2024-06-02,456,free,0,11-50,tech,13,49.1,5,0,4,1,0.33,10,0,0.89,0,15.22,0.2,0.35714285714285715,0.0,0.09404199872477532,46.82328438209859,0,0,0,0,0,0,loyal,0.0617283950617284,80.16358024691358,promoter,86.6,high,13.545800000000002,0.0,0.0,93.2176812094098,0.59185,65,0,0.0,1-2yr,0.03330415754923414,1,0,1,1,4,1,2,0
cust_01385,2024-05-03,486,free,0,1-10,tech,15,57.6,8,0,0,0,0.27,7,0,0.71,0,18.42,1.0,0.5,0.0,-0.10488596146518307,47.26108177579405,0,0,0,0,0,0,loyal,0.0,81.75,passive,67.39999999999999,high,13.0782,0.0,0.0,113.98782514718131,0.45085,120,0,0.0,1-2yr,0.03782340862422998,1,0,1,0,4,1,1,0
cust_01386,2024-06-20,438,basic,49,11-50,retail,5,5.0,1,0,9,1,0.8,8,1,0.3,1,2.8,0.1,0.16666666666666666,0.0,-0.38499552024649636,31.827860359462797,0,0,0,1,0,1,loyal,0.06410256410256411,91.7948717948718,passive,84.00000000000001,low,0.84,41.20217421193162,823.1999999999999,17.03659835661048,0.27,5,1,2.8,1-2yr,0.006378132118451025,0,0,0,1,3,1,1,1
cust_01387,2024-07-13,415,basic,49,11-50,tech,14,24.5,5,4,0,2,0.71,10,0,0.74,0,11.400000000000002,1.0,0.3333333333333333,3.7752808988764044,-0.2214758035689901,48.41847228310684,0,0,0,0,0,0,loyal,0.1348314606741573,86.00842696629213,promoter,94.19999999999999,high,8.436000000000002,12.637474290638824,1176.0,68.74981196697841,0.6326999999999999,70,1,11.400000000000002,1-2yr,0.02740384615384616,1,0,0,1,4,1,2,0
cust_01388,2024-03-31,519,basic,49,11-50,other,1,12.0,3,0,8,5,0.2,3,0,0.46,1,3.6000000000000005,0.1111111111111111,1.5,0.0,-0.2847119592526099,18.2086039931455,0,1,1,0,0,1,loyal,0.27322404371584696,66.33879781420765,detractor,42.0,medium,1.6560000000000004,44.53889202167935,823.1999999999999,22.513783721671707,0.276,3,1,3.6000000000000005,1-2yr,0.006923076923076924,0,0,0,1,2,1,0,2
cust_01389,2024-12-10,265,free,0,1-10,finance,5,5.0,6,0,9,0,0.67,8,0,0.43,1,4.3,0.1,1.0,0.0,-0.286670580856158,35.20068644641932,0,0,0,0,0,0,mature,0.0,91.75,passive,81.4,medium,1.849,0.0,0.0,24.009034127761304,0.35905,30,0,0.0,6-12mo,0.016165413533834584,0,0,1,0,0,2,1,2
cust_01390,2024-01-13,597,basic,49,1-10,tech,1,7.9,1,0,13,0,0.52,7,0,0.48,1,2.18,0.07142857142857142,0.5,0.0,-0.337741896221105,24.493671541864266,0,1,0,0,0,1,loyal,0.0,88.0,passive,72.39999999999999,medium,1.0464,42.999050472243255,823.1999999999999,13.938027843612378,0.3648,1,1,2.18,1-2yr,0.0036454849498327763,0,0,0,0,4,1,1,2
cust_01391,2024-11-21,284,free,0,51-200,finance,1,5.0,6,0,46,2,0.01,2,0,0.24,1,3.0999999999999996,0.02127659574468085,3.0,0.0,-0.4323352424630319,17.25068644641932,1,1,0,0,0,1,mature,0.19108280254777069,65.69585987261146,detractor,32.2,low,0.7439999999999999,0.0,0.0,17.522716458832814,0.1212,6,0,0.0,6-12mo,0.01087719298245614,0,1,1,3,0,2,0,1
cust_01392,2025-04-27,127,free,0,1-10,finance,15,17.9,9,0,1,1,0.36,9,0,0.81,0,10.78,0.5,0.5625,0.0,-0.19814525694747556,48.166783565137685,0,0,0,0,0,0,growing,0.19108280254777069,74.44585987261146,promoter,81.2,high,8.7318,0.0,0.0,52.30488624505347,0.5508,135,0,0.0,3-6mo,0.08421875,1,0,1,0,0,0,2,0
cust_01393,2025-03-21,164,premium,199,1-10,finance,13,61.2,3,4,3,0,0.57,9,0,0.72,0,17.840000000000003,0.25,0.21428571428571427,8.041237113402062,0.011864369133610596,46.493228191129,0,0,0,0,0,0,growing,0.0,89.25,promoter,85.4,high,12.844800000000001,53.239237949826645,4776.0,91.09006725438637,0.5651999999999999,39,2,35.68000000000001,3-6mo,0.10812121212121215,1,0,2,0,0,0,2,0
cust_01394,2025-04-13,141,premium,199,51-200,finance,15,10.0,8,1,0,0,0.64,10,0,0.76,0,9.1,1.0,0.5,2.631578947368421,-0.09779809414122821,50.17311202327342,0,0,0,0,0,0,growing,0.0,91.0,promoter,92.80000000000001,high,6.9159999999999995,49.577753536842955,4776.0,45.09802622417147,0.6232000000000001,120,2,18.2,3-6mo,0.06408450704225352,1,0,2,3,0,0,2,0
cust_01395,2024-06-17,441,free,0,1-10,other,19,15.2,5,0,4,0,0.4,7,0,0.82,0,10.24,0.2,0.25,0.0,0.19733001952956566,45.74104331885386,0,0,0,0,0,0,loyal,0.0,85.0,passive,70.0,high,8.396799999999999,0.0,0.0,62.37501319247563,0.574,95,0,0.0,1-2yr,0.023167420814479638,1,0,1,0,2,1,1,0
cust_01396,2025-05-09,115,free,0,200+,other,24,37.9,9,0,5,0,0.29,10,0,0.79,0,17.479999999999997,0.16666666666666666,0.36,0.0,-0.04146748580291643,59.97496413342367,0,0,0,0,0,0,growing,0.0,82.25,promoter,85.8,high,13.809199999999999,0.0,0.0,83.09275654053924,0.5095500000000001,216,0,0.0,3-6mo,0.15068965517241376,1,0,1,2,2,0,2,0
cust_01397,2025-07-02,61,basic,49,1-10,finance,16,33.3,6,1,1,0,0.51,7,0,0.94,0,13.459999999999999,0.5,0.35294117647058826,5.274725274725275,-0.15077143644742205,46.09463695054397,0,0,0,0,0,0,onboarding,0.0,87.75,passive,72.2,high,12.652399999999998,13.206813947116729,1176.0,55.55122882270693,0.7097,96,1,13.459999999999999,2-3mo,0.21709677419354836,1,0,0,0,0,4,1,0
cust_01398,2024-04-20,499,premium,199,11-50,tech,16,23.4,11,2,13,0,0.46,8,0,0.91,0,13.18,0.07142857142857142,0.6470588235294118,1.8147448015122873,0.07028699196241803,50.660038656198935,0,0,0,0,0,0,loyal,0.0,86.5,passive,77.2,high,11.9938,49.09326153708206,4776.0,81.90853473720448,0.6643,176,2,26.36,1-2yr,0.026359999999999998,0,0,2,1,4,1,1,0
cust_01399,2024-10-18,318,basic,49,11-50,tech,16,26.7,8,3,8,2,0.27,10,0,0.48,0,13.139999999999999,0.1111111111111111,0.47058823529411764,4.137931034482759,0.12406633013126749,49.92881779779221,0,0,0,0,0,0,mature,0.1724137931034483,73.12931034482759,promoter,85.39999999999999,medium,6.307199999999999,12.267439639540907,1176.0,75.75461109059285,0.3048,128,1,13.139999999999999,6-12mo,0.04119122257053291,0,0,0,1,4,2,2,2
cust_01400,2025-07-27,36,premium,199,1-10,finance,2,5.0,3,2,42,3,-0.31,5,0,0.47,1,2.9,0.023255813953488372,1.0,1.8181818181818181,-0.10901737472646296,17.741990794245407,1,1,0,0,1,1,onboarding,1.3636363636363635,17.25,detractor,43.8,medium,1.363,181.3467191597258,3343.2,10.47166194666825,0.16215,6,2,5.8,1-2mo,0.07837837837837838,0,1,2,0,0,4,0,2
cust_01401,2025-06-29,64,basic,49,11-50,other,12,74.2,8,1,1,0,0.31,10,0,0.57,0,21.040000000000003,0.5,0.6153846153846154,3.8297872340425534,-0.1994284702270094,50.582621647471406,0,0,0,0,0,0,onboarding,0.0,82.75,promoter,86.2,medium,11.9928,12.107257696369507,1176.0,87.82910815860421,0.37334999999999996,96,1,21.040000000000003,2-3mo,0.3236923076923077,1,0,0,1,2,4,2,2
cust_01402,2025-04-12,142,free,0,11-50,finance,15,81.1,11,0,0,1,0.78,7,0,0.42,0,24.02,1.0,0.6875,0.0,-0.27799714383987423,55.84876459570398,0,0,0,0,0,0,growing,0.1744186046511628,85.77906976744187,passive,77.60000000000001,medium,10.0884,0.0,0.0,119.20752801884296,0.37379999999999997,165,0,0.0,3-6mo,0.16797202797202798,1,0,1,1,0,0,1,2
cust_01403,2023-12-02,639,free,0,11-50,other,13,40.8,4,0,2,1,0.71,10,0,0.82,0,13.26,0.3333333333333333,0.2857142857142857,0.0,0.1418412090393843,48.04294922886861,0,0,0,0,0,0,loyal,0.04484304932735426,90.50784753363229,promoter,94.19999999999999,high,10.873199999999999,0.0,0.0,85.6790680184503,0.7011,52,0,0.0,1-2yr,0.02071875,1,0,1,1,2,1,2,0
cust_01404,2025-01-14,230,basic,49,1-10,other,21,10.0,7,2,2,1,0.31,9,0,0.71,0,10.8,0.3333333333333333,0.3181818181818182,4.846153846153846,0.09828271657308305,51.32854680588212,0,0,0,0,0,0,mature,0.11538461538461536,76.98076923076923,promoter,80.2,high,7.668,11.92450603255888,1176.0,58.77811127363537,0.46505,147,1,10.8,6-12mo,0.046753246753246755,1,0,0,0,2,2,2,0
cust_01405,2025-01-24,220,basic,49,200+,finance,20,64.9,11,2,0,1,0.76,8,0,0.84,0,22.68,1.0,0.5238095238095238,4.800000000000001,-0.015221474550111668,60.71388833539234,0,0,0,0,0,0,mature,0.12000000000000002,88.0,passive,83.2,high,19.051199999999998,9.625097357828876,1176.0,122.43033007042263,0.7392,220,1,22.68,6-12mo,0.10262443438914028,1,0,0,2,0,2,1,0
cust_01406,2024-07-26,402,premium,199,51-200,finance,19,14.9,9,4,3,1,0.49,10,0,0.86,0,12.180000000000001,0.25,0.45,5.277777777777778,0.20650226938151828,54.36680647989479,0,0,0,0,0,0,loyal,0.06944444444444445,83.77777777777777,promoter,89.8,high,10.474800000000002,45.405027552504684,4776.0,73.0670473245106,0.6406999999999999,171,2,24.360000000000003,1-2yr,0.030223325062034744,1,0,2,3,0,1,2,0
cust_01407,2024-05-20,469,free,0,51-200,healthcare,10,93.5,10,0,1,2,0.31,7,0,0.45,0,24.7,0.5,0.9090909090909091,0.0,0.1834020917700319,47.590771330649986,0,0,0,0,0,0,loyal,0.12024048096192386,76.73797595190382,passive,68.19999999999999,medium,11.115,0.0,0.0,151.97249755919137,0.29475,100,0,0.0,1-2yr,0.0525531914893617,1,0,1,3,1,1,1,2
cust_01408,2023-12-13,628,free,0,11-50,finance,10,19.0,7,0,1,1,0.73,7,0,0.69,0,8.9,0.5,0.6363636363636364,0.0,0.05121261863805129,41.30347806161081,0,0,0,0,0,0,loyal,0.04559270516717325,90.97036474164133,passive,76.6,high,6.141,0.0,0.0,57.35276818463392,0.59685,70,0,0.0,1-2yr,0.014149443561208268,1,0,1,1,0,1,1,0
cust_01409,2024-02-02,577,free,0,11-50,retail,19,10.0,11,0,1,0,0.24,10,0,0.75,0,11.0,0.5,0.55,0.0,0.22096276830795517,53.78180767544734,0,0,0,0,0,0,loyal,0.0,81.0,promoter,84.8,high,8.25,0.0,0.0,69.95531255539615,0.46499999999999997,209,0,0.0,1-2yr,0.01903114186851211,1,0,1,1,3,1,2,0
cust_01410,2024-07-12,416,free,0,11-50,retail,12,35.4,8,0,1,1,0.78,9,0,0.41,0,13.08,0.5,0.6153846153846154,0.0,-0.17649527397793904,49.051251344996615,0,0,0,0,0,0,loyal,0.06726457399103139,91.13677130044844,promoter,89.60000000000001,medium,5.3628,0.0,0.0,78.91276778112832,0.3649,96,0,0.0,1-2yr,0.03136690647482014,1,0,1,1,3,1,2,2
cust_01411,2025-05-01,123,premium,199,11-50,tech,24,26.6,3,2,5,0,0.32,10,0,0.54,0,13.82,0.16666666666666666,0.12,9.411764705882353,-0.23284822836136326,53.946825807994266,0,0,0,0,0,0,growing,0.0,83.0,promoter,86.4,medium,7.4628000000000005,45.8229083210457,4776.0,66.61629123666161,0.35640000000000005,72,2,27.64,3-6mo,0.1114516129032258,1,0,2,1,4,0,2,2
cust_01412,2024-01-20,590,free,0,11-50,other,9,18.1,9,0,1,0,0.43,9,0,0.74,0,9.02,0.5,0.9,0.0,-0.13815023308980623,42.710115370820546,0,0,0,0,0,0,loyal,0.0,85.75,promoter,82.60000000000001,high,6.674799999999999,0.0,0.0,57.56398047700301,0.5291,81,0,0.0,1-2yr,0.015262267343485616,1,0,1,1,2,1,2,0
